Language,File,Level,SubLevel,PromptType,Question,Question_Sub,Answer,Answer_Sub
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 84 | 社会責任","SUBLEVEL 2","ice_breaker","社会責任に関する詳細と理由","","社会責任に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 84 | 社会責任","SUBLEVEL 3","discussion","異なる視点からの社会責任の比較","","異なる視点からの社会責任の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 84 | 社会責任","SUBLEVEL 4","follow_up","社会責任における課題や問題点","","社会責任における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 84 | 社会責任","SUBLEVEL 5","practice","社会責任に対する個人の意見と振り返り","","社会責任に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 84 | 社会責任","SUBLEVEL 6","wrapup","社会責任にまつわる拡張ストーリー","","社会責任にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 85 | 幸福とバランス","SUBLEVEL 1","warmup","個人的な幸福とバランスの経験","","個人的な幸福とバランスの経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 85 | 幸福とバランス","SUBLEVEL 2","ice_breaker","幸福とバランスに関する詳細と理由","","幸福とバランスに関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 85 | 幸福とバランス","SUBLEVEL 3","discussion","異なる視点からの幸福とバランスの比較","","異なる視点からの幸福とバランスの比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 85 | 幸福とバランス","SUBLEVEL 4","follow_up","幸福とバランスにおける課題や問題点","","幸福とバランスにおける課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 85 | 幸福とバランス","SUBLEVEL 5","practice","幸福とバランスに対する個人の意見と振り返り","","幸福とバランスに対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 85 | 幸福とバランス","SUBLEVEL 6","wrapup","幸福とバランスにまつわる拡張ストーリー","","幸福とバランスにまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 86 | アイデンティティ","SUBLEVEL 1","warmup","個人的なアイデンティティの経験","","個人的なアイデンティティの経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 86 | アイデンティティ","SUBLEVEL 2","ice_breaker","アイデンティティに関する詳細と理由","","アイデンティティに関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 86 | アイデンティティ","SUBLEVEL 3","discussion","異なる視点からのアイデンティティの比較","","異なる視点からのアイデンティティの比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 86 | アイデンティティ","SUBLEVEL 4","follow_up","アイデンティティにおける課題や問題点","","アイデンティティにおける課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 86 | アイデンティティ","SUBLEVEL 5","practice","アイデンティティに対する個人の意見と振り返り","","アイデンティティに対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 86 | アイデンティティ","SUBLEVEL 6","wrapup","アイデンティティにまつわる拡張ストーリー","","アイデンティティにまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 87 | 変化と適応","SUBLEVEL 1","warmup","個人的な変化と適応の経験","","個人的な変化と適応の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 87 | 変化と適応","SUBLEVEL 2","ice_breaker","変化と適応に関する詳細と理由","","変化と適応に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 87 | 変化と適応","SUBLEVEL 3","discussion","異なる視点からの変化と適応の比較","","異なる視点からの変化と適応の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 87 | 変化と適応","SUBLEVEL 4","follow_up","変化と適応における課題や問題点","","変化と適応における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 87 | 変化と適応","SUBLEVEL 5","practice","変化と適応に対する個人の意見と振り返り","","変化と適応に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 87 | 変化と適応","SUBLEVEL 6","wrapup","変化と適応にまつわる拡張ストーリー","","変化と適応にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 88 | 人生の意味","SUBLEVEL 1","warmup","個人的な人生の意味の経験","","個人的な人生の意味の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 88 | 人生の意味","SUBLEVEL 2","ice_breaker","人生の意味に関する詳細と理由","","人生の意味に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 88 | 人生の意味","SUBLEVEL 3","discussion","異なる視点からの人生の意味の比較","","異なる視点からの人生の意味の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 88 | 人生の意味","SUBLEVEL 4","follow_up","人生の意味における課題や問題点","","人生の意味における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 88 | 人生の意味","SUBLEVEL 5","practice","人生の意味に対する個人の意見と振り返り","","人生の意味に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 88 | 人生の意味","SUBLEVEL 6","wrapup","人生の意味にまつわる拡張ストーリー","","人生の意味にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 89 | 優先順位","SUBLEVEL 1","warmup","個人的な優先順位の経験","","個人的な優先順位の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 89 | 優先順位","SUBLEVEL 2","ice_breaker","優先順位に関する詳細と理由","","優先順位に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 89 | 優先順位","SUBLEVEL 3","discussion","異なる視点からの優先順位の比較","","異なる視点からの優先順位の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 89 | 優先順位","SUBLEVEL 4","follow_up","優先順位における課題や問題点","","優先順位における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 89 | 優先順位","SUBLEVEL 5","practice","優先順位に対する個人の意見と振り返り","","優先順位に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 89 | 優先順位","SUBLEVEL 6","wrapup","優先順位にまつわる拡張ストーリー","","優先順位にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 90 | 哲学","SUBLEVEL 1","warmup","個人的な哲学の経験","","個人的な哲学の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 90 | 哲学","SUBLEVEL 2","ice_breaker","哲学に関する詳細と理由","","哲学に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 90 | 哲学","SUBLEVEL 3","discussion","異なる視点からの哲学の比較","","異なる視点からの哲学の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 90 | 哲学","SUBLEVEL 4","follow_up","哲学における課題や問題点","","哲学における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 90 | 哲学","SUBLEVEL 5","practice","哲学に対する個人の意見と振り返り","","哲学に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 90 | 哲学","SUBLEVEL 6","wrapup","哲学にまつわる拡張ストーリー","","哲学にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 91 | 不確実性","SUBLEVEL 1","warmup","個人的な不確実性の経験","","個人的な不確実性の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 91 | 不確実性","SUBLEVEL 2","ice_breaker","不確実性に関する詳細と理由","","不確実性に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 91 | 不確実性","SUBLEVEL 3","discussion","異なる視点からの不確実性の比較","","異なる視点からの不確実性の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 91 | 不確実性","SUBLEVEL 4","follow_up","不確実性における課題や問題点","","不確実性における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 91 | 不確実性","SUBLEVEL 5","practice","不確実性に対する個人の意見と振り返り","","不確実性に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 91 | 不確実性","SUBLEVEL 6","wrapup","不確実性にまつわる拡張ストーリー","","不確実性にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 92 | 影響力","SUBLEVEL 1","warmup","個人的な影響力の経験","","個人的な影響力の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 92 | 影響力","SUBLEVEL 2","ice_breaker","影響力に関する詳細と理由","","影響力に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 92 | 影響力","SUBLEVEL 3","discussion","異なる視点からの影響力の比較","","異なる視点からの影響力の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 92 | 影響力","SUBLEVEL 4","follow_up","影響力における課題や問題点","","影響力における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 92 | 影響力","SUBLEVEL 5","practice","影響力に対する個人の意見と振り返り","","影響力に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 92 | 影響力","SUBLEVEL 6","wrapup","影響力にまつわる拡張ストーリー","","影響力にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 93 | 圧力下の意思決定","SUBLEVEL 1","warmup","個人的な圧力下の意思決定の経験","","個人的な圧力下の意思決定の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 93 | 圧力下の意思決定","SUBLEVEL 2","ice_breaker","圧力下の意思決定に関する詳細と理由","","圧力下の意思決定に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 93 | 圧力下の意思決定","SUBLEVEL 3","discussion","異なる視点からの圧力下の意思決定の比較","","異なる視点からの圧力下の意思決定の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 93 | 圧力下の意思決定","SUBLEVEL 4","follow_up","圧力下の意思決定における課題や問題点","","圧力下の意思決定における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 93 | 圧力下の意思決定","SUBLEVEL 5","practice","圧力下の意思決定に対する個人の意見と振り返り","","圧力下の意思決定に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 93 | 圧力下の意思決定","SUBLEVEL 6","wrapup","圧力下の意思決定にまつわる拡張ストーリー","","圧力下の意思決定にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 94 | 成長と成熟","SUBLEVEL 1","warmup","個人的な成長と成熟の経験","","個人的な成長と成熟の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 94 | 成長と成熟","SUBLEVEL 2","ice_breaker","成長と成熟に関する詳細と理由","","成長と成熟に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 94 | 成長と成熟","SUBLEVEL 3","discussion","異なる視点からの成長と成熟の比較","","異なる視点からの成長と成熟の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 94 | 成長と成熟","SUBLEVEL 4","follow_up","成長と成熟における課題や問題点","","成長と成熟における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 94 | 成長と成熟","SUBLEVEL 5","practice","成長と成熟に対する個人の意見と振り返り","","成長と成熟に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 94 | 成長と成熟","SUBLEVEL 6","wrapup","成長と成熟にまつわる拡張ストーリー","","成長と成熟にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 95 | 長期ビジョン","SUBLEVEL 1","warmup","個人的な長期ビジョンの経験","","個人的な長期ビジョンの経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 95 | 長期ビジョン","SUBLEVEL 2","ice_breaker","長期ビジョンに関する詳細と理由","","長期ビジョンに関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 95 | 長期ビジョン","SUBLEVEL 3","discussion","異なる視点からの長期ビジョンの比較","","異なる視点からの長期ビジョンの比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 95 | 長期ビジョン","SUBLEVEL 4","follow_up","長期ビジョンにおける課題や問題点","","長期ビジョンにおける課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 95 | 長期ビジョン","SUBLEVEL 5","practice","長期ビジョンに対する個人の意見と振り返り","","長期ビジョンに対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 95 | 長期ビジョン","SUBLEVEL 6","wrapup","長期ビジョンにまつわる拡張ストーリー","","長期ビジョンにまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 96 | 社会貢献","SUBLEVEL 1","warmup","個人的な社会貢献の経験","","個人的な社会貢献の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 96 | 社会貢献","SUBLEVEL 2","ice_breaker","社会貢献に関する詳細と理由","","社会貢献に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 96 | 社会貢献","SUBLEVEL 3","discussion","異なる視点からの社会貢献の比較","","異なる視点からの社会貢献の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 96 | 社会貢献","SUBLEVEL 4","follow_up","社会貢献における課題や問題点","","社会貢献における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 96 | 社会貢献","SUBLEVEL 5","practice","社会貢献に対する個人の意見と振り返り","","社会貢献に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 96 | 社会貢献","SUBLEVEL 6","wrapup","社会貢献にまつわる拡張ストーリー","","社会貢献にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 97 | 人生変革","SUBLEVEL 1","warmup","個人的な人生変革の経験","","個人的な人生変革の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 97 | 人生変革","SUBLEVEL 2","ice_breaker","人生変革に関する詳細と理由","","人生変革に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 97 | 人生変革","SUBLEVEL 3","discussion","異なる視点からの人生変革の比較","","異なる視点からの人生変革の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 97 | 人生変革","SUBLEVEL 4","follow_up","人生変革における課題や問題点","","人生変革における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 97 | 人生変革","SUBLEVEL 5","practice","人生変革に対する個人の意見と振り返り","","人生変革に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 97 | 人生変革","SUBLEVEL 6","wrapup","人生変革にまつわる拡張ストーリー","","人生変革にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 98 | 多文化共生","SUBLEVEL 1","warmup","個人的な多文化共生の経験","","個人的な多文化共生の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 98 | 多文化共生","SUBLEVEL 2","ice_breaker","多文化共生に関する詳細と理由","","多文化共生に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 98 | 多文化共生","SUBLEVEL 3","discussion","異なる視点からの多文化共生の比較","","異なる視点からの多文化共生の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 98 | 多文化共生","SUBLEVEL 4","follow_up","多文化共生における課題や問題点","","多文化共生における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 98 | 多文化共生","SUBLEVEL 5","practice","多文化共生に対する個人の意見と振り返り","","多文化共生に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 98 | 多文化共生","SUBLEVEL 6","wrapup","多文化共生にまつわる拡張ストーリー","","多文化共生にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 99 | 自己実現","SUBLEVEL 1","warmup","個人的な自己実現の経験","","個人的な自己実現の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 99 | 自己実現","SUBLEVEL 2","ice_breaker","自己実現に関する詳細と理由","","自己実現に関する詳細と理由についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 99 | 自己実現","SUBLEVEL 3","discussion","異なる視点からの自己実現の比較","","異なる視点からの自己実現の比較についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 99 | 自己実現","SUBLEVEL 4","follow_up","自己実現における課題や問題点","","自己実現における課題や問題点についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 99 | 自己実現","SUBLEVEL 5","practice","自己実現に対する個人の意見と振り返り","","自己実現に対する個人の意見と振り返りについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 99 | 自己実現","SUBLEVEL 6","wrapup","自己実現にまつわる拡張ストーリー","","自己実現にまつわる拡張ストーリーについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 100 | 最終ステージ（マスターフルエンシー）","SUBLEVEL 1","warmup","過去の経験","","過去の経験についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 100 | 最終ステージ（マスターフルエンシー）","SUBLEVEL 2","ice_breaker","直面した課題","","直面した課題についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 100 | 最終ステージ（マスターフルエンシー）","SUBLEVEL 3","discussion","人生の変化","","人生の変化についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 100 | 最終ステージ（マスターフルエンシー）","SUBLEVEL 4","follow_up","現在の能力","","現在の能力についての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 100 | 最終ステージ（マスターフルエンシー）","SUBLEVEL 5","practice","未来のビジョン","","未来のビジョンについての発話練習とディスカッション。",""
"Japanese","JA_STAGE_3_LEVEL_61-100.docx","LEVEL 100 | 最終ステージ（マスターフルエンシー）","SUBLEVEL 6","wrapup","完全な人生ストーリー","","完全な人生ストーリーについての発話練習とディスカッション。",""
