Language,File,Level,SubLevel,PromptType,Question,Question_Sub,Answer,Answer_Sub
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 55 | 朋友关系","SUBLEVEL 2","discussion","你和朋友常做什么？","nǐ hé péngyou cháng zuò shénme?","我们有时候一起去看电影。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 55 | 朋友关系","SUBLEVEL 3","follow_up","你觉得维持友情需要什么？","nǐ juéde wéichí yǒuqíng xūyào shénme?","需要互相理解和支持。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 56 | 家庭关系","SUBLEVEL 1","warmup","你和家人的关系怎么样？","nǐ hé jiārén de guānxi zěnmeyàng?","我和家人关系很好。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 56 | 家庭关系","SUBLEVEL 1","warmup","你和家人的关系怎么样？","nǐ hé jiārén de guānxi zěnmeyàng?","我很爱我的家人。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 56 | 家庭关系","SUBLEVEL 2","discussion","你家人对你的学习有什么看法？","nǐ jiārén duì nǐ de xuéxí yǒu shénme kànfǎ?","他们支持我学习。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 56 | 家庭关系","SUBLEVEL 2","discussion","你家人对你的学习有什么看法？","nǐ jiārén duì nǐ de xuéxí yǒu shénme kànfǎ?","他们希望我努力学习。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 56 | 家庭关系","SUBLEVEL 3","follow_up","你平时怎么帮助家人？","nǐ píngshí zěnme bāngzhù jiārén?","我帮忙做家务。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 57 | 计划与目标","SUBLEVEL 1","warmup","你今年有什么目标？","nǐ jīnnián yǒu shénme mùbiāo?","我的目标是把中文学好。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 57 | 计划与目标","SUBLEVEL 1","warmup","你今年有什么目标？","nǐ jīnnián yǒu shénme mùbiāo?","我想找到一份好工作。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 57 | 计划与目标","SUBLEVEL 2","discussion","你怎么实现自己的目标？","nǐ zěnme shíxiàn zìjǐ de mùbiāo?","我每天坚持学习。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 57 | 计划与目标","SUBLEVEL 2","discussion","你怎么实现自己的目标？","nǐ zěnme shíxiàn zìjǐ de mùbiāo?","我会制定计划，一步一步来。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 57 | 计划与目标","SUBLEVEL 3","follow_up","你觉得目标重要吗？","nǐ juéde mùbiāo zhòngyào ma?","很重要，有目标才有方向。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 58 | 城市与农村","SUBLEVEL 1","warmup","你喜欢住在城市还是农村？","nǐ xǐhuān zhù zài chéngshì háishì nóngcūn?","我喜欢住在城市，因为很方便。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 58 | 城市与农村","SUBLEVEL 1","warmup","你喜欢住在城市还是农村？","nǐ xǐhuān zhù zài chéngshì háishì nóngcūn?","我喜欢农村，因为很安静。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 58 | 城市与农村","SUBLEVEL 2","discussion","城市和农村有什么不同？","chéngshì hé nóngcūn yǒu shénme bùtóng?","城市交通方便，但是空气不好。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 58 | 城市与农村","SUBLEVEL 2","discussion","城市和农村有什么不同？","chéngshì hé nóngcūn yǒu shénme bùtóng?","农村空气好，但是不太方便。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 58 | 城市与农村","SUBLEVEL 3","follow_up","你现在住在哪里？","nǐ xiànzài zhù zài nǎlǐ?","我住在城市。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 59 | 环境保护","SUBLEVEL 1","warmup","你觉得环境问题重要吗？","nǐ juéde huánjìng wèntí zhòngyào ma?","很重要，我们要保护环境。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 59 | 环境保护","SUBLEVEL 1","warmup","你觉得环境问题重要吗？","nǐ juéde huánjìng wèntí zhòngyào ma?","很重要，因为影响我们的生活。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 59 | 环境保护","SUBLEVEL 2","discussion","你平时怎么保护环境？","nǐ píngshí zěnme bǎohù huánjìng?","我少用塑料袋。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 59 | 环境保护","SUBLEVEL 2","discussion","你平时怎么保护环境？","nǐ píngshí zěnme bǎohù huánjìng?","我尽量坐公交车。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 59 | 环境保护","SUBLEVEL 3","follow_up","你觉得每个人都有责任保护环境吗？","nǐ juéde měi gè rén dōu yǒu zérèn bǎohù huánjìng ma?","有责任，每个人都要参与。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 60 | 科技与生活","SUBLEVEL 1","warmup","科技对你的生活有什么影响？","kējì duì nǐ de shēnghuó yǒu shénme yǐngxiǎng?","科技让我的生活更方便。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 60 | 科技与生活","SUBLEVEL 1","warmup","科技对你的生活有什么影响？","kējì duì nǐ de shēnghuó yǒu shénme yǐngxiǎng?","科技帮助我学习和工作。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 60 | 科技与生活","SUBLEVEL 2","discussion","你觉得科技的发展好吗？","nǐ juéde kējì de fāzhǎn hǎo ma?","很好，可以解决很多问题。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 60 | 科技与生活","SUBLEVEL 2","discussion","你觉得科技的发展好吗？","nǐ juéde kējì de fāzhǎn hǎo ma?","好，但是也有一些问题。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 60 | 科技与生活","SUBLEVEL 3","follow_up","你最喜欢哪种科技产品？","nǐ zuì xǐhuān nǎzhǒng kējì chǎnpǐn?","我最喜欢手机。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 61 | 文化差异","SUBLEVEL 1","warmup","你了解中国文化吗？","nǐ liǎojiě zhōngguó wénhuà ma?","我了解一点，比如春节和中秋节。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 61 | 文化差异","SUBLEVEL 1","warmup","你了解中国文化吗？","nǐ liǎojiě zhōngguó wénhuà ma?","我很感兴趣，想多了解。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 61 | 文化差异","SUBLEVEL 2","discussion","中国文化和越南文化有什么不同？","zhōngguó wénhuà hé yuènán wénhuà yǒu shénme bùtóng?","饮食不一样，但是都很好吃。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 61 | 文化差异","SUBLEVEL 2","discussion","中国文化和越南文化有什么不同？","zhōngguó wénhuà hé yuènán wénhuà yǒu shénme bùtóng?","节日有一些不同，但很多习惯相似。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 61 | 文化差异","SUBLEVEL 3","follow_up","你觉得了解别国文化重要吗？","nǐ juéde liǎojiě bié guó wénhuà zhòngyào ma?","很重要，可以增进理解。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 62 | 工作与学习的平衡","SUBLEVEL 1","warmup","你觉得工作和学习可以同时进行吗？","nǐ juéde gōngzuò hé xuéxí kěyǐ tóngshí jìnxíng ma?","可以，但需要合理安排时间。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 62 | 工作与学习的平衡","SUBLEVEL 1","warmup","你觉得工作和学习可以同时进行吗？","nǐ juéde gōngzuò hé xuéxí kěyǐ tóngshí jìnxíng ma?","有点难，因为时间有限。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 62 | 工作与学习的平衡","SUBLEVEL 2","discussion","你怎么平衡工作和学习？","nǐ zěnme pínghéng gōngzuò hé xuéxí?","我每天制定计划。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 62 | 工作与学习的平衡","SUBLEVEL 2","discussion","你怎么平衡工作和学习？","nǐ zěnme pínghéng gōngzuò hé xuéxí?","我先完成重要的事情。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 62 | 工作与学习的平衡","SUBLEVEL 3","follow_up","你觉得哪个更重要？","nǐ juéde nǎ gè gèng zhòngyào?","两个都重要，缺一不可。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 63 | 感恩与感谢","SUBLEVEL 1","warmup","你觉得感恩重要吗？","nǐ juéde gǎn'ēn zhòngyào ma?","很重要，要感谢帮助我们的人。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 63 | 感恩与感谢","SUBLEVEL 1","warmup","你觉得感恩重要吗？","nǐ juéde gǎn'ēn zhòngyào ma?","很重要，感恩让人更快乐。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 63 | 感恩与感谢","SUBLEVEL 2","discussion","你最感谢谁？为什么？","nǐ zuì gǎnxiè shéi? wèishénme?","我最感谢我的父母，因为他们支持我。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 63 | 感恩与感谢","SUBLEVEL 2","discussion","你最感谢谁？为什么？","nǐ zuì gǎnxiè shéi? wèishénme?","我很感谢我的老师，因为他们教了我很多。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 63 | 感恩与感谢","SUBLEVEL 3","follow_up","你怎么表达感谢？","nǐ zěnme biǎodá gǎnxiè?","我说谢谢，也会送礼物。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 64 | 节假日","SUBLEVEL 1","warmup","你喜欢哪个节日？为什么？","nǐ xǐhuān nǎ gè jiérì? wèishénme?","我喜欢春节，因为可以和家人在一起。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 64 | 节假日","SUBLEVEL 1","warmup","你喜欢哪个节日？为什么？","nǐ xǐhuān nǎ gè jiérì? wèishénme?","我喜欢中秋节，因为可以赏月。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 64 | 节假日","SUBLEVEL 2","discussion","节日的时候你一般做什么？","jiérì de shíhou nǐ yībān zuò shénme?","我和家人一起吃饭。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 64 | 节假日","SUBLEVEL 2","discussion","节日的时候你一般做什么？","jiérì de shíhou nǐ yībān zuò shénme?","我和朋友一起庆祝。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 64 | 节假日","SUBLEVEL 3","follow_up","你觉得节日重要吗？","nǐ juéde jiérì zhòngyào ma?","很重要，可以和家人团聚。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 65 | 志愿服务","SUBLEVEL 1","warmup","你参加过志愿活动吗？","nǐ cānjiā guò zhìyuàn huódòng ma?","参加过，我帮助过社区活动。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 65 | 志愿服务","SUBLEVEL 1","warmup","你参加过志愿活动吗？","nǐ cānjiā guò zhìyuàn huódòng ma?","没有，但我很想参加。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 65 | 志愿服务","SUBLEVEL 2","discussion","你觉得做志愿者有什么好处？","nǐ juéde zuò zhìyuàn zhě yǒu shénme hǎochù?","可以帮助别人，也可以学到很多。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 65 | 志愿服务","SUBLEVEL 2","discussion","你觉得做志愿者有什么好处？","nǐ juéde zuò zhìyuàn zhě yǒu shénme hǎochù?","可以让社会更好。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 65 | 志愿服务","SUBLEVEL 3","follow_up","你愿意参加什么类型的志愿活动？","nǐ yuànyì cānjiā shénme lèixíng de zhìyuàn huódòng?","我想帮助老人或者孩子。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 66 | 个人成长","SUBLEVEL 1","warmup","你觉得自己最大的进步是什么？","nǐ juéde zìjǐ zuìdà de jìnbù shì shénme?","我的中文进步了很多。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 66 | 个人成长","SUBLEVEL 1","warmup","你觉得自己最大的进步是什么？","nǐ juéde zìjǐ zuìdà de jìnbù shì shénme?","我变得更有耐心了。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 66 | 个人成长","SUBLEVEL 2","discussion","你觉得自己哪里还需要改进？","nǐ juéde zìjǐ nǎlǐ hái xūyào gǎijìn?","我需要更努力学习。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 66 | 个人成长","SUBLEVEL 2","discussion","你觉得自己哪里还需要改进？","nǐ juéde zìjǐ nǎlǐ hái xūyào gǎijìn?","我需要更好地管理时间。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 66 | 个人成长","SUBLEVEL 3","follow_up","你怎么看待自己的成长？","nǐ zěnme kàndài zìjǐ de chéngzhǎng?","成长是一个慢慢进步的过程。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 67 | 社交与人际关系","SUBLEVEL 1","warmup","你觉得建立良好人际关系重要吗？","nǐ juéde jiànlì liánghǎo rénjì guānxi zhòngyào ma?","很重要，人际关系影响生活质量。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 67 | 社交与人际关系","SUBLEVEL 1","warmup","你觉得建立良好人际关系重要吗？","nǐ juéde jiànlì liánghǎo rénjì guānxi zhòngyào ma?","很重要，有好的人际关系可以互相帮助。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 67 | 社交与人际关系","SUBLEVEL 2","discussion","你怎么和新朋友相处？","nǐ zěnme hé xīn péngyou xiāngchǔ?","我主动打招呼，也认真倾听。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 67 | 社交与人际关系","SUBLEVEL 2","discussion","你怎么和新朋友相处？","nǐ zěnme hé xīn péngyou xiāngchǔ?","我尊重他们，也分享自己的想法。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 67 | 社交与人际关系","SUBLEVEL 3","follow_up","你觉得沟通能力重要吗？","nǐ juéde gōutōng nénglì zhòngyào ma?","很重要，好的沟通可以解决问题。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 68 | 创造力","SUBLEVEL 1","warmup","你觉得自己有创造力吗？","nǐ juéde zìjǐ yǒu chuàngzàolì ma?","有一点，我喜欢想新的方法。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 68 | 创造力","SUBLEVEL 1","warmup","你觉得自己有创造力吗？","nǐ juéde zìjǐ yǒu chuàngzàolì ma?","我觉得自己可以更有创造力。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 68 | 创造力","SUBLEVEL 2","discussion","你怎么培养创造力？","nǐ zěnme péiyǎng chuàngzàolì?","我通过阅读和观察来培养。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 68 | 创造力","SUBLEVEL 2","discussion","你怎么培养创造力？","nǐ zěnme péiyǎng chuàngzàolì?","我喜欢尝试新事物。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 68 | 创造力","SUBLEVEL 3","follow_up","你觉得创造力对工作有帮助吗？","nǐ juéde chuàngzàolì duì gōngzuò yǒu bāngzhù ma?","很有帮助，可以解决问题。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 69 | 责任感","SUBLEVEL 1","warmup","你觉得有责任感重要吗？","nǐ juéde yǒu zérèngǎn zhòngyào ma?","很重要，责任感让人更可靠。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 69 | 责任感","SUBLEVEL 1","warmup","你觉得有责任感重要吗？","nǐ juéde yǒu zérèngǎn zhòngyào ma?","很重要，这样别人才能信任你。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 69 | 责任感","SUBLEVEL 2","discussion","你在哪些方面有责任感？","nǐ zài nǎxiē fāngmiàn yǒu zérèngǎn?","在学习方面，我认真完成作业。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 69 | 责任感","SUBLEVEL 2","discussion","你在哪些方面有责任感？","nǐ zài nǎxiē fāngmiàn yǒu zérèngǎn?","在家庭方面，我帮助家人。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 69 | 责任感","SUBLEVEL 3","follow_up","你怎么培养责任感？","nǐ zěnme péiyǎng zérèngǎn?","从小事做起，认真对待每件事。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 70 | 语言学习策略","SUBLEVEL 1","warmup","你觉得学外语最难的是什么？","nǐ juéde xué wàiyǔ zuì nán de shì shénme?","我觉得发音最难。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 70 | 语言学习策略","SUBLEVEL 1","warmup","你觉得学外语最难的是什么？","nǐ juéde xué wàiyǔ zuì nán de shì shénme?","我觉得记住语法规则很难。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 70 | 语言学习策略","SUBLEVEL 2","discussion","你用什么方法提高口语？","nǐ yòng shénme fāngfǎ tígāo kǒuyǔ?","我每天练习说话。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 70 | 语言学习策略","SUBLEVEL 2","discussion","你用什么方法提高口语？","nǐ yòng shénme fāngfǎ tígāo kǒuyǔ?","我看中文视频，模仿发音。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 70 | 语言学习策略","SUBLEVEL 3","follow_up","你觉得语言环境重要吗？","nǐ juéde yǔyán huánjìng zhòngyào ma?","很重要，可以快速提高。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 71 | 传统与现代","SUBLEVEL 1","warmup","你觉得传统文化重要吗？","nǐ juéde chuántǒng wénhuà zhòngyào ma?","很重要，是我们的根。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 71 | 传统与现代","SUBLEVEL 1","warmup","你觉得传统文化重要吗？","nǐ juéde chuántǒng wénhuà zhòngyào ma?","很重要，可以让我们了解历史。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 71 | 传统与现代","SUBLEVEL 2","discussion","传统文化和现代生活有冲突吗？","chuántǒng wénhuà hé xiàndài shēnghuó yǒu chōngtū ma?","有时候有，但可以找到平衡。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 71 | 传统与现代","SUBLEVEL 2","discussion","传统文化和现代生活有冲突吗？","chuántǒng wénhuà hé xiàndài shēnghuó yǒu chōngtū ma?","不太有，可以互相结合。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 71 | 传统与现代","SUBLEVEL 3","follow_up","你怎么在现代生活中保持传统？","nǐ zěnme zài xiàndài shēnghuó zhōng bǎochí chuántǒng?","我们家每年都过传统节日。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 72 | 教育的意义","SUBLEVEL 1","warmup","你觉得教育的目的是什么？","nǐ juéde jiàoyù de mùdì shì shénme?","教育的目的是让人获得知识和能力。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 72 | 教育的意义","SUBLEVEL 1","warmup","你觉得教育的目的是什么？","nǐ juéde jiàoyù de mùdì shì shénme?","教育也是培养人格和价值观的过程。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 72 | 教育的意义","SUBLEVEL 2","discussion","你觉得学校教育和家庭教育哪个更重要？","nǐ juéde xuéxiào jiàoyù hé jiātíng jiàoyù nǎ gè gèng zhòngyào?","两个都很重要，互相补充。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 72 | 教育的意义","SUBLEVEL 2","discussion","你觉得学校教育和家庭教育哪个更重要？","nǐ juéde xuéxiào jiàoyù hé jiātíng jiàoyù nǎ gè gèng zhòngyào?","家庭教育更基础，影响性格。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 72 | 教育的意义","SUBLEVEL 3","follow_up","你觉得自学能力重要吗？","nǐ juéde zìxué nénglì zhòngyào ma?","很重要，可以不断进步。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 73 | 媒体与信息","SUBLEVEL 1","warmup","你从哪里获取新闻？","nǐ cóng nǎlǐ huòqǔ xīnwén?","我从手机上看新闻。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 73 | 媒体与信息","SUBLEVEL 1","warmup","你从哪里获取新闻？","nǐ cóng nǎlǐ huòqǔ xīnwén?","我看电视新闻。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 73 | 媒体与信息","SUBLEVEL 2","discussion","你觉得网络信息可靠吗？","nǐ juéde wǎngluò xìnxī kěkào ma?","不一定，要分辨真假。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 73 | 媒体与信息","SUBLEVEL 2","discussion","你觉得网络信息可靠吗？","nǐ juéde wǎngluò xìnxī kěkào ma?","有些可靠，但要注意辨别。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 73 | 媒体与信息","SUBLEVEL 3","follow_up","你怎么判断信息的真假？","nǐ zěnme pànduàn xìnxī de zhēnjiǎ?","我会查看多个来源。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 1","warmup","你觉得全球化对生活有什么影响？","nǐ juéde quánqiúhuà duì shēnghuó yǒu shénme yǐngxiǎng?","全球化让我们可以了解更多文化。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 1","warmup","你觉得全球化对生活有什么影响？","nǐ juéde quánqiúhuà duì shēnghuó yǒu shénme yǐngxiǎng?","全球化带来了更多机会。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 2","discussion","全球化有什么问题？","quánqiúhuà yǒu shénme wèntí?","文化差异可能带来误解。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 2","discussion","全球化有什么问题？","quánqiúhuà yǒu shénme wèntí?","一些传统文化可能受到影响。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 74 | 全球化","SUBLEVEL 3","follow_up","你觉得学习外语和全球化有关系吗？","nǐ juéde xuéxí wàiyǔ hé quánqiúhuà yǒu guānxi ma?","有关系，外语是沟通的桥梁。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 1","warmup","你对未来有什么规划？","nǐ duì wèilái yǒu shénme guīhuà?","我计划继续学习，找到好工作。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 1","warmup","你对未来有什么规划？","nǐ duì wèilái yǒu shénme guīhuà?","我希望能在中国工作一段时间。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 2","discussion","你觉得规划未来重要吗？","nǐ juéde guīhuà wèilái zhòngyào ma?","很重要，有计划才有方向。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 2","discussion","你觉得规划未来重要吗？","nǐ juéde guīhuà wèilái zhòngyào ma?","很重要，可以更好地实现目标。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 75 | 人生规划","SUBLEVEL 3","follow_up","你觉得人生中最重要的事情是什么？","nǐ juéde rénshēng zhōng zuì zhòngyào de shìqing shì shénme?","我觉得健康和家人最重要。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 1","warmup","你喜欢文学或者艺术吗？","nǐ xǐhuān wénxué huòzhě yìshù ma?","我喜欢看小说。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 1","warmup","你喜欢文学或者艺术吗？","nǐ xǐhuān wénxué huòzhě yìshù ma?","我对绘画很感兴趣。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 2","discussion","你觉得文学和艺术对生活有什么意义？","nǐ juéde wénxué hé yìshù duì shēnghuó yǒu shénme yìyì?","可以丰富我们的精神生活。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 2","discussion","你觉得文学和艺术对生活有什么意义？","nǐ juéde wénxué hé yìshù duì shēnghuó yǒu shénme yìyì?","可以帮助我们理解世界。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 76 | 文学与艺术","SUBLEVEL 3","follow_up","你有创作的经历吗？","nǐ yǒu chuàngzuò de jīnglì ma?","我写过日记和短文。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 1","warmup","你怎么管理自己的钱？","nǐ zěnme guǎnlǐ zìjǐ de qián?","我会记录每天的消费。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 1","warmup","你怎么管理自己的钱？","nǐ zěnme guǎnlǐ zìjǐ de qián?","我尽量不乱花钱。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 2","discussion","你觉得节省重要吗？","nǐ juéde jiéshěng zhòngyào ma?","很重要，可以为未来做准备。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 2","discussion","你觉得节省重要吗？","nǐ juéde jiéshěng zhòngyào ma?","很重要，但也要适当消费。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 77 | 经济与消费","SUBLEVEL 3","follow_up","你对购物有什么看法？","nǐ duì gòuwù yǒu shénme kànfǎ?","我喜欢买需要的东西，不乱买。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 1","warmup","你觉得心理健康重要吗？","nǐ juéde xīnlǐ jiànkāng zhòngyào ma?","很重要，和身体健康一样重要。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 1","warmup","你觉得心理健康重要吗？","nǐ juéde xīnlǐ jiànkāng zhòngyào ma?","很重要，影响我们的生活质量。",""
"Chinese","Chinese_level_31-100_LucyLMS_Ready.docx","LEVEL 78 | 心理健康","SUBLEVEL 2","discussion","你遇到困难时怎么调整心情？","nǐ yùdào kùnnán shí zěnme tiáozhěng xīnqíng?","我和朋友或家人聊天。",""
